POID,Date,TruckID,PartName,Quantity,UnitCost,TotalCost
PO01770,6/8/2024,2516,EGR Valve,3,261.78,785.34
PO01771,6/4/2024,2516,Fuse,1,8.79,8.79
PO01772,6/4/2024,2516,Air Filter,2,10.41,20.82
PO01773,6/15/2024,2517,Suspension Kit,3,294.74,884.22
PO01774,6/15/2024,2517,Headlight,4,73.27,293.08
PO01775,6/15/2024,2517,Oil Filter,4,12.69,50.76
PO01776,6/2/2024,2517,Belt,2,25.45,50.9
PO01777,6/9/2024,2517,Headlight,4,89.2,356.8
PO01778,6/9/2024,2517,Brake Pads,3,108.14,324.42
PO01779,6/9/2024,2517,Engine Oil,4,49.14,196.56
PO01780,6/6/2024,2517,Engine Oil,1,49.86,49.86
PO01781,6/15/2024,2517,Air Filter,1,13.43,13.43
PO01782,6/17/2024,2517,Fuel Filter,3,12.68,38.04
PO01783,6/17/2024,2517,Headlight,1,73.2,73.2
PO01784,6/13/2024,2517,Fuel Filter,4,12.33,49.32
PO01785,6/6/2024,2518,Transmission Fluid,1,37.14,37.14
PO01786,6/25/2024,2518,Turbocharger,1,1344.98,1344.98
PO01787,6/25/2024,2518,Suspension Kit,4,276.91,1107.64
PO01788,6/22/2024,2518,Suspension Kit,2,399.44,798.88
PO01789,6/22/2024,2518,Tire,3,334.68,1004.04
PO01790,6/22/2024,2518,Headlight,3,77.39,232.17
PO01791,6/24/2024,2518,Turbocharger,4,973.95,3895.8
PO01792,6/24/2024,2518,EGR Valve,2,225.35,450.7
PO01793,6/13/2024,2518,Brake Pads,2,108.77,217.54
PO01794,6/13/2024,2518,Coolant,2,49.4,98.8
PO01795,6/13/2024,2518,Fuel Filter,4,16.77,67.08
PO01796,6/7/2024,2519,Tire,4,521.62,2086.48
PO01797,6/7/2024,2519,Oil Filter,4,11.5,46
PO01798,6/11/2024,2519,Belt,1,27.63,27.63
PO01799,6/11/2024,2519,EGR Valve,2,199.37,398.74
PO01800,6/11/2024,2519,Engine Oil,3,77.43,232.29
PO01801,6/20/2024,2519,Fuel Filter,1,26.84,26.84
PO01802,6/17/2024,2519,Oil Filter,2,8.14,16.28
PO01803,6/17/2024,2519,Fuse,1,5.58,5.58
PO01804,6/6/2024,2519,Belt,1,47.8,47.8
PO01805,6/6/2024,2519,Oil Filter,3,7.02,21.06
PO01806,6/6/2024,2519,Turbocharger,1,1089.84,1089.84
PO01807,6/8/2024,2519,Suspension Kit,1,386.84,386.84
PO01808,6/8/2024,2519,Headlight,4,54.53,218.12
PO01809,6/10/2024,2519,Engine Oil,1,53.48,53.48
PO01810,6/10/2024,2519,EGR Valve,2,173.92,347.84
PO01811,6/10/2024,2519,Air Filter,1,21.84,21.84
PO01812,6/9/2024,2519,Tire,1,419.23,419.23
PO01813,6/9/2024,2519,Air Filter,4,11.56,46.24
PO01814,6/9/2024,2519,Coolant,2,22.8,45.6
PO01815,6/21/2024,2520,Headlight,3,84.38,253.14
PO01816,6/22/2024,2520,Belt,3,23.29,69.87
PO01817,6/22/2024,2520,Brake Pads,1,73.44,73.44
PO01818,6/22/2024,2520,Oil Filter,4,5.9,23.6
PO01819,6/20/2024,2520,EGR Valve,2,241.41,482.82
PO01820,6/20/2024,2520,Air Hose,4,30.85,123.4
PO01821,6/20/2024,2520,Oil Filter,3,12.29,36.87
PO01822,6/7/2024,2520,Belt,1,48.26,48.26
PO01823,6/18/2024,2520,Tire,2,585.98,1171.96
PO01824,6/18/2024,2520,Oil Filter,3,11.84,35.52
PO01825,6/1/2024,2520,Transmission Fluid,4,44.21,176.84
PO01826,6/1/2024,2520,Air Hose,3,34.69,104.07
PO01827,6/1/2024,2520,Engine Oil,2,72.9,145.8
PO01828,6/18/2024,2520,Brake Pads,4,122.36,489.44
PO01829,6/2/2024,2520,Oil Filter,4,13.76,55.04
PO01830,6/22/2024,2520,Turbocharger,4,1243.72,4974.88
PO01831,6/22/2024,2520,Coolant,1,29.26,29.26
PO01832,6/22/2024,2520,Belt,3,45.42,136.26
PO01833,6/5/2024,2520,Engine Oil,3,78.09,234.27
PO01834,6/12/2024,2520,Brake Pads,1,56.04,56.04
PO01835,6/12/2024,2520,Engine Oil,3,76.29,228.87
PO01836,6/12/2024,2520,Oil Filter,1,14.78,14.78
PO01837,7/23/2024,2501,Turbocharger,2,850.42,1700.84
PO01838,7/22/2024,2501,Belt,2,45.92,91.84
PO01839,7/22/2024,2501,Fuse,1,2.91,2.91
PO01840,7/22/2024,2501,Air Hose,4,28.08,112.32
PO01841,7/4/2024,2501,Suspension Kit,1,311.47,311.47
PO01842,7/4/2024,2501,EGR Valve,1,173.9,173.9
PO01843,7/22/2024,2501,Oil Filter,1,12.14,12.14
PO01844,7/22/2024,2501,Engine Oil,4,79.87,319.48
PO01845,7/22/2024,2501,Transmission Fluid,4,45.1,180.4
PO01846,7/14/2024,2501,Air Filter,3,16.01,48.03
PO01847,7/14/2024,2501,Brake Pads,1,139.34,139.34
PO01848,7/14/2024,2501,Headlight,2,52.07,104.14
PO01849,7/9/2024,2502,Transmission Fluid,1,55.55,55.55
PO01850,7/9/2024,2502,Engine Oil,2,33.09,66.18
PO01851,7/10/2024,2502,Tire,2,528.21,1056.42
PO01852,7/10/2024,2502,Fuse,3,7.36,22.08
PO01853,7/10/2024,2502,Air Filter,1,21.84,21.84
PO01854,7/4/2024,2502,EGR Valve,1,152.85,152.85
PO01855,7/14/2024,2502,Headlight,4,83.82,335.28
PO01856,7/14/2024,2502,Oil Filter,3,6.53,19.59
PO01857,7/3/2024,2503,Transmission Fluid,4,49.87,199.48
PO01858,7/3/2024,2503,Air Filter,3,18.19,54.57
PO01859,7/18/2024,2503,Oil Filter,3,7.53,22.59
PO01860,7/18/2024,2503,Engine Oil,2,65.45,130.9
PO01861,7/13/2024,2503,Oil Filter,1,11.01,11.01
PO01862,7/13/2024,2503,Transmission Fluid,1,39.12,39.12
PO01863,7/13/2024,2503,Brake Pads,2,89.5,179
PO01864,7/12/2024,2503,Belt,2,31.8,63.6
PO01865,7/12/2024,2503,Air Filter,2,22.01,44.02
PO01866,7/10/2024,2503,Coolant,1,29.14,29.14
PO01867,7/10/2024,2503,Air Hose,3,22.82,68.46
PO01868,7/10/2024,2503,Fuel Filter,3,28.44,85.32
PO01869,7/3/2024,2503,Fuse,1,5.79,5.79
PO01870,7/3/2024,2503,Brake Pads,2,111.1,222.2
PO01871,7/3/2024,2503,Headlight,2,42.64,85.28
PO01872,7/12/2024,2504,Tire,1,358.03,358.03
PO01873,7/10/2024,2504,Tire,1,426.64,426.64
PO01874,7/10/2024,2504,Brake Pads,4,142.2,568.8
PO01875,7/10/2024,2504,Oil Filter,4,7.2,28.8
PO01876,7/3/2024,2504,EGR Valve,4,198.07,792.28
PO01877,7/26/2024,2504,Transmission Fluid,1,31.26,31.26
PO01878,7/26/2024,2504,Air Filter,1,24.68,24.68
PO01879,7/22/2024,2504,Tire,1,306.68,306.68
PO01880,7/22/2024,2504,Brake Pads,1,65.58,65.58
PO01881,7/22/2024,2504,Oil Filter,2,14.78,29.56
PO01882,7/8/2024,2504,Coolant,3,35.33,105.99
PO01883,7/8/2024,2504,Air Filter,2,23.53,47.06
PO01884,7/19/2024,2504,Headlight,4,87.33,349.32
PO01885,7/19/2024,2504,Brake Pads,2,140.16,280.32
PO01886,7/8/2024,2504,Headlight,4,64.29,257.16
PO01887,7/8/2024,2504,Belt,3,40.96,122.88
PO01888,7/8/2024,2504,Suspension Kit,2,250.64,501.28
PO01889,7/16/2024,2504,Oil Filter,1,13.78,13.78
PO01890,7/16/2024,2504,Belt,3,39.41,118.23
PO01891,7/21/2024,2505,Transmission Fluid,4,35.25,141
PO01892,7/26/2024,2505,Air Filter,4,16.27,65.08
PO01893,7/6/2024,2505,Fuel Filter,1,20.37,20.37
PO01894,7/18/2024,2505,Belt,4,30.94,123.76
PO01895,7/26/2024,2505,EGR Valve,3,276.4,829.2
PO01896,7/26/2024,2505,Transmission Fluid,3,59.01,177.03
PO01897,7/26/2024,2505,Engine Oil,4,58.9,235.6
PO01898,7/3/2024,2505,EGR Valve,4,207.45,829.8
PO01899,7/25/2024,2505,Turbocharger,4,1444.36,5777.44
PO01900,7/25/2024,2505,Air Hose,2,36.07,72.14
PO01901,7/15/2024,2505,Belt,4,32.05,128.2
PO01902,7/15/2024,2505,Tire,3,524.31,1572.93
PO01903,7/17/2024,2506,Coolant,3,33.71,101.13
PO01904,7/17/2024,2506,Fuse,2,3.18,6.36
PO01905,7/3/2024,2506,Engine Oil,3,50.78,152.34
PO01906,7/18/2024,2506,Tire,1,521.48,521.48
PO01907,7/24/2024,2506,Air Hose,2,33.44,66.88
PO01908,7/24/2024,2506,Air Filter,4,24.56,98.24
PO01909,7/16/2024,2506,Transmission Fluid,1,58.18,58.18
PO01910,7/16/2024,2506,Engine Oil,3,51.7,155.1
PO01911,7/23/2024,2506,Oil Filter,1,7.68,7.68
PO01912,7/23/2024,2506,EGR Valve,1,159.79,159.79
PO01913,7/18/2024,2507,Headlight,1,43.97,43.97
PO01914,7/10/2024,2507,Air Filter,4,20.98,83.92
PO01915,7/10/2024,2507,Engine Oil,1,71,71
PO01916,7/10/2024,2507,EGR Valve,4,243.37,973.48
PO01917,7/12/2024,2507,Fuse,1,3.64,3.64
PO01918,7/12/2024,2507,Suspension Kit,4,286.46,1145.84
PO01919,7/1/2024,2507,Suspension Kit,4,266.3,1065.2
PO01920,7/1/2024,2507,Engine Oil,3,59.37,178.11
PO01921,7/23/2024,2508,Headlight,1,86.39,86.39
PO01922,7/9/2024,2508,Coolant,2,49.46,98.92
PO01923,7/9/2024,2508,Transmission Fluid,2,37.7,75.4
PO01924,7/2/2024,2508,EGR Valve,4,248.53,994.12
PO01925,7/2/2024,2508,Air Hose,3,21.83,65.49
PO01926,7/2/2024,2508,Fuse,2,5.22,10.44
PO01927,7/21/2024,2508,Air Hose,4,29.35,117.4
PO01928,7/21/2024,2508,Turbocharger,1,1121.2,1121.2
PO01929,7/21/2024,2508,Oil Filter,3,14.38,43.14
PO01930,7/24/2024,2508,Brake Pads,4,75.73,302.92
PO01931,7/24/2024,2508,Fuse,2,5.96,11.92
PO01932,7/24/2024,2508,Tire,1,599.93,599.93
PO01933,7/28/2024,2509,Air Filter,4,13.11,52.44
PO01934,7/28/2024,2509,Belt,1,25.55,25.55
PO01935,7/28/2024,2509,Oil Filter,1,7.94,7.94
PO01936,7/22/2024,2509,Air Filter,4,17.12,68.48
PO01937,7/22/2024,2509,Belt,4,47.46,189.84
PO01938,7/18/2024,2509,Air Filter,4,18.82,75.28
PO01939,7/21/2024,2509,Tire,3,583.8,1751.4
PO01940,7/21/2024,2509,Fuel Filter,4,12.83,51.32
PO01941,7/20/2024,2509,EGR Valve,2,284.11,568.22
PO01942,7/14/2024,2509,Air Filter,4,23.36,93.44
PO01943,7/14/2024,2509,Belt,3,42.6,127.8
PO01944,7/22/2024,2509,Fuel Filter,1,20.31,20.31
PO01945,7/25/2024,2510,Transmission Fluid,1,41.63,41.63
PO01946,7/26/2024,2510,Fuse,1,9.13,9.13
PO01947,7/3/2024,2510,Belt,1,22.57,22.57
PO01948,7/3/2024,2510,Engine Oil,3,66.66,199.98
PO01949,7/18/2024,2510,Turbocharger,4,1011.2,4044.8
PO01950,7/27/2024,2510,Oil Filter,1,12.59,12.59
PO01951,7/3/2024,2510,Air Hose,2,18.62,37.24
PO01952,7/3/2024,2510,Suspension Kit,3,383.36,1150.08
PO01953,7/3/2024,2510,Transmission Fluid,4,56.1,224.4
PO01954,7/22/2024,2510,Belt,2,29.28,58.56
PO01955,7/22/2024,2510,Engine Oil,2,58.56,117.12
PO01956,7/10/2024,2510,Brake Pads,2,72.21,144.42
PO01957,7/10/2024,2510,Tire,2,398.89,797.78
PO01958,7/10/2024,2510,Oil Filter,1,5.51,5.51
PO01959,7/22/2024,2511,Fuse,1,9.8,9.8
PO01960,7/5/2024,2511,Engine Oil,1,71.09,71.09
PO01961,7/5/2024,2511,Air Filter,4,24.39,97.56
PO01962,7/5/2024,2511,Transmission Fluid,3,52.03,156.09
PO01963,7/10/2024,2511,Brake Pads,3,56.89,170.67
PO01964,7/10/2024,2511,Engine Oil,2,49.52,99.04
PO01965,7/10/2024,2511,Turbocharger,4,1314.62,5258.48
PO01966,7/11/2024,2511,Air Hose,1,15.85,15.85
PO01967,7/11/2024,2511,Headlight,1,65.07,65.07
PO01968,7/12/2024,2511,Air Filter,3,20.64,61.92
PO01969,7/12/2024,2511,Air Hose,4,36,144
PO01970,7/12/2024,2511,Oil Filter,3,5.63,16.89
PO01971,7/18/2024,2511,Suspension Kit,2,236.89,473.78
PO01972,7/18/2024,2511,Fuel Filter,2,28.95,57.9
PO01973,7/18/2024,2511,Tire,1,322.62,322.62
PO01974,7/2/2024,2511,Coolant,4,32.68,130.72
PO01975,7/2/2024,2511,Engine Oil,4,48.62,194.48
PO01976,7/2/2024,2511,Tire,2,411.4,822.8
PO01977,7/18/2024,2511,Headlight,4,40.97,163.88
PO01978,7/18/2024,2511,Fuel Filter,4,13.25,53
PO01979,7/18/2024,2511,EGR Valve,3,253.23,759.69
PO01980,7/25/2024,2512,Tire,4,497.08,1988.32
PO01981,7/28/2024,2512,Oil Filter,3,6.73,20.19
PO01982,7/26/2024,2512,Brake Pads,2,121.19,242.38
PO01983,7/26/2024,2512,Belt,1,21.6,21.6
PO01984,7/2/2024,2512,Fuse,2,4.34,8.68
PO01985,7/28/2024,2512,Engine Oil,3,66.32,198.96
PO01986,7/18/2024,2512,Engine Oil,4,45.41,181.64
PO01987,7/23/2024,2512,Brake Pads,3,71.02,213.06
PO01988,7/10/2024,2512,Brake Pads,1,115.77,115.77
PO01989,7/10/2024,2512,Oil Filter,3,13.24,39.72
PO01990,7/22/2024,2513,Turbocharger,2,1106.93,2213.86
PO01991,7/22/2024,2513,Headlight,4,53.17,212.68
PO01992,7/17/2024,2513,Belt,3,23.57,70.71
PO01993,7/5/2024,2513,Belt,3,37.64,112.92
PO01994,7/5/2024,2513,Turbocharger,2,811.92,1623.84
PO01995,7/28/2024,2513,Coolant,1,40.98,40.98
PO01996,7/28/2024,2513,Fuse,3,6.28,18.84
PO01997,7/28/2024,2513,Headlight,1,50.4,50.4
PO01998,7/12/2024,2513,Headlight,3,64.26,192.78
PO01999,7/15/2024,2513,Fuse,2,10,20
PO02000,7/3/2024,2513,Belt,1,31.41,31.41
PO02001,7/3/2024,2513,Fuse,3,2.49,7.47
PO02002,7/26/2024,2514,Transmission Fluid,1,58.86,58.86
PO02003,7/28/2024,2514,Turbocharger,2,1392.64,2785.28
PO02004,7/28/2024,2514,Transmission Fluid,3,59.44,178.32
PO02005,7/22/2024,2514,Engine Oil,4,43.26,173.04
PO02006,7/22/2024,2514,Tire,1,338.69,338.69
PO02007,7/22/2024,2514,Fuse,3,8.1,24.3
PO02008,7/22/2024,2514,Tire,2,383.76,767.52
PO02009,7/23/2024,2514,Engine Oil,1,77.49,77.49
PO02010,7/23/2024,2514,Coolant,2,25.92,51.84
PO02011,7/8/2024,2515,Belt,1,49.68,49.68
PO02012,7/8/2024,2515,Tire,2,382.42,764.84
PO02013,7/8/2024,2515,Fuse,2,2.77,5.54
PO02014,7/9/2024,2515,EGR Valve,4,277.84,1111.36
PO02015,7/9/2024,2515,Belt,1,24.85,24.85
PO02016,7/9/2024,2515,Fuel Filter,3,29.92,89.76
PO02017,7/20/2024,2515,Tire,3,473.46,1420.38
PO02018,7/2/2024,2515,EGR Valve,4,284.27,1137.08
PO02019,7/2/2024,2515,Belt,1,43.3,43.3
PO02020,7/17/2024,2515,Belt,3,45.88,137.64
PO02021,7/17/2024,2515,Air Hose,3,39.11,117.33
PO02022,7/17/2024,2515,Tire,3,491.87,1475.61
PO02023,7/2/2024,2515,Brake Pads,4,123.37,493.48
PO02024,7/2/2024,2515,Turbocharger,2,1473.66,2947.32
PO02025,7/2/2024,2515,Engine Oil,2,38,76
PO02026,7/20/2024,2515,Oil Filter,4,6.07,24.28
PO02027,7/20/2024,2515,Turbocharger,3,1233.54,3700.62
PO02028,7/13/2024,2515,Oil Filter,2,10.85,21.7
PO02029,7/13/2024,2515,Belt,4,48.22,192.88
PO02030,7/13/2024,2515,Tire,3,391.78,1175.34
PO02031,7/9/2024,2515,Coolant,4,44.5,178
PO02032,7/9/2024,2515,Turbocharger,3,1473.25,4419.75
PO02033,7/9/2024,2515,Suspension Kit,2,255.35,510.7
PO02034,7/17/2024,2515,Oil Filter,4,6.99,27.96
PO02035,7/17/2024,2515,Turbocharger,3,1204.66,3613.98
PO02036,7/17/2024,2515,Air Filter,2,23.24,46.48
PO02037,7/7/2024,2516,Air Hose,2,34.79,69.58
PO02038,7/7/2024,2516,Fuel Filter,1,13.21,13.21
PO02039,7/12/2024,2516,Engine Oil,3,71.74,215.22
PO02040,7/12/2024,2516,Belt,1,22.09,22.09
PO02041,7/12/2024,2516,Suspension Kit,4,379.94,1519.76
PO02042,7/4/2024,2516,Engine Oil,2,45.25,90.5
PO02043,7/4/2024,2516,Turbocharger,4,1244.78,4979.12
PO02044,7/4/2024,2516,Tire,1,443.21,443.21
PO02045,7/23/2024,2516,Transmission Fluid,4,48.45,193.8
PO02046,7/23/2024,2516,Brake Pads,2,110.84,221.68
PO02047,7/23/2024,2516,Air Hose,2,22.26,44.52
PO02048,7/2/2024,2516,Fuel Filter,4,18.22,72.88
PO02049,7/17/2024,2516,Transmission Fluid,2,57.87,115.74
PO02050,7/17/2024,2516,Oil Filter,4,7.37,29.48
PO02051,7/15/2024,2516,Fuse,3,9.59,28.77
PO02052,7/15/2024,2516,Brake Pads,1,109.89,109.89
PO02053,7/9/2024,2516,EGR Valve,2,238.64,477.28
PO02054,7/9/2024,2516,Fuse,2,5.59,11.18
PO02055,7/23/2024,2516,Tire,1,380.56,380.56
PO02056,7/23/2024,2516,EGR Valve,2,206.99,413.98
PO02057,7/23/2024,2516,Oil Filter,2,10.55,21.1
PO02058,7/5/2024,2516,Belt,3,27.86,83.58
PO02059,7/6/2024,2517,Fuse,2,2.21,4.42
PO02060,7/6/2024,2517,Engine Oil,3,30.28,90.84
PO02061,7/6/2024,2517,Brake Pads,1,108.76,108.76
PO02062,7/22/2024,2517,Coolant,4,44.08,176.32
PO02063,7/22/2024,2517,Headlight,3,52.52,157.56
PO02064,7/10/2024,2517,Suspension Kit,3,221.57,664.71
PO02065,7/10/2024,2517,Tire,3,581.01,1743.03
PO02066,7/28/2024,2517,Turbocharger,1,1230.57,1230.57
PO02067,7/20/2024,2517,Suspension Kit,4,251.53,1006.12
PO02068,7/6/2024,2517,Belt,4,42.13,168.52
PO02069,7/6/2024,2517,EGR Valve,1,210.62,210.62
PO02070,7/6/2024,2517,Transmission Fluid,1,44.29,44.29
PO02071,7/25/2024,2517,Tire,4,475.07,1900.28
PO02072,7/25/2024,2517,Belt,1,26.31,26.31
PO02073,7/25/2024,2517,Brake Pads,1,118.72,118.72
PO02074,7/20/2024,2517,EGR Valve,2,268.5,537
PO02075,7/18/2024,2517,Belt,1,36.81,36.81
PO02076,7/18/2024,2517,Fuse,4,3.18,12.72
PO02077,7/18/2024,2517,Coolant,1,22.29,22.29
PO02078,7/11/2024,2517,Belt,4,22.9,91.6
PO02079,7/11/2024,2517,Coolant,4,24.27,97.08
PO02080,7/22/2024,2518,Turbocharger,3,1387.85,4163.55
PO02081,7/22/2024,2518,Fuel Filter,4,22.6,90.4
PO02082,7/22/2024,2518,Fuse,4,4.84,19.36
PO02083,7/18/2024,2518,Engine Oil,2,53.25,106.5
PO02084,7/12/2024,2518,Turbocharger,1,1005.33,1005.33
PO02085,7/12/2024,2518,Belt,2,35.6,71.2
PO02086,7/20/2024,2518,EGR Valve,1,287.28,287.28
PO02087,7/20/2024,2518,Oil Filter,4,13.34,53.36
PO02088,7/20/2024,2518,Coolant,4,34.39,137.56
PO02089,7/10/2024,2518,Oil Filter,4,5.66,22.64
PO02090,7/10/2024,2518,Tire,3,340.84,1022.52
PO02091,7/27/2024,2518,EGR Valve,3,207.72,623.16
PO02092,7/27/2024,2518,Belt,1,27.24,27.24
PO02093,7/27/2024,2518,Oil Filter,3,10.6,31.8
PO02094,7/6/2024,2518,Fuel Filter,4,12.56,50.24
PO02095,7/6/2024,2518,Air Filter,1,11.51,11.51
PO02096,7/8/2024,2518,Tire,2,370.67,741.34
PO02097,7/18/2024,2518,Fuel Filter,4,27.1,108.4
PO02098,7/18/2024,2518,Tire,3,444.69,1334.07
PO02099,7/18/2024,2518,Headlight,3,84.34,253.02
PO02100,7/10/2024,2519,Air Filter,2,17,34
PO02101,7/10/2024,2519,Tire,2,469.99,939.98
PO02102,7/10/2024,2519,Fuse,1,2.39,2.39
PO02103,7/7/2024,2519,Transmission Fluid,1,55.97,55.97
PO02104,7/4/2024,2519,Belt,2,33.32,66.64
PO02105,7/4/2024,2519,Oil Filter,1,12.01,12.01
PO02106,7/7/2024,2519,Transmission Fluid,1,58.74,58.74
PO02107,7/7/2024,2519,Tire,1,532.06,532.06
PO02108,7/13/2024,2519,Engine Oil,4,63.29,253.16
PO02109,7/13/2024,2519,Turbocharger,1,1215.42,1215.42
PO02110,7/4/2024,2519,Tire,2,555.31,1110.62
PO02111,7/17/2024,2519,Turbocharger,1,985.53,985.53
PO02112,7/17/2024,2519,Fuse,1,9.24,9.24
PO02113,7/5/2024,2519,EGR Valve,2,264.34,528.68
PO02114,7/5/2024,2519,Suspension Kit,3,391.85,1175.55
PO02115,7/7/2024,2519,Belt,4,39.65,158.6
PO02116,7/7/2024,2519,Air Hose,1,19.09,19.09
PO02117,7/7/2024,2519,Coolant,4,23.85,95.4
PO02118,7/19/2024,2520,Fuel Filter,2,17.63,35.26
PO02119,7/19/2024,2520,Transmission Fluid,2,58.8,117.6
PO02120,7/19/2024,2520,EGR Valve,1,256.16,256.16
PO02121,7/7/2024,2520,Air Hose,1,39.14,39.14
PO02122,7/10/2024,2520,Transmission Fluid,4,54.55,218.2
PO02123,7/14/2024,2520,Belt,3,26.7,80.1
PO02124,7/14/2024,2520,Brake Pads,3,75.15,225.45
PO02125,7/25/2024,2520,Oil Filter,3,12.34,37.02
PO02126,7/21/2024,2520,Headlight,4,59.33,237.32
PO02127,8/14/2024,2501,Suspension Kit,2,289.02,578.04
PO02128,8/26/2024,2501,Turbocharger,4,1200.69,4802.76
PO02129,8/24/2024,2501,Brake Pads,3,140.15,420.45
PO02130,8/24/2024,2501,Air Hose,4,33.46,133.84
PO02131,8/17/2024,2501,Engine Oil,1,36.76,36.76
PO02132,8/17/2024,2501,Coolant,2,27.05,54.1
PO02133,8/13/2024,2501,Air Filter,4,14.17,56.68
PO02134,8/13/2024,2501,Fuse,3,9.85,29.55
PO02135,8/11/2024,2501,EGR Valve,3,184.48,553.44
PO02136,8/16/2024,2501,Oil Filter,1,6.19,6.19
PO02137,8/16/2024,2501,EGR Valve,2,241.11,482.22
PO02138,8/17/2024,2502,Transmission Fluid,3,27.2,81.6
PO02139,8/2/2024,2502,Turbocharger,2,1123.21,2246.42
PO02140,8/2/2024,2502,Suspension Kit,4,261.09,1044.36
PO02141,8/2/2024,2502,Headlight,4,45.62,182.48
PO02142,8/24/2024,2502,Fuel Filter,1,26.89,26.89
PO02143,8/24/2024,2502,Coolant,3,28.05,84.15
PO02144,8/3/2024,2502,Brake Pads,3,67.19,201.57
PO02145,8/3/2024,2502,Transmission Fluid,3,58.55,175.65
PO02146,8/28/2024,2502,Air Hose,3,25.99,77.97
PO02147,8/28/2024,2502,Turbocharger,1,1239.47,1239.47
PO02148,8/28/2024,2502,Fuel Filter,1,28.57,28.57
PO02149,8/9/2024,2502,EGR Valve,4,275.51,1102.04
PO02150,8/6/2024,2502,Air Filter,4,13.88,55.52
PO02151,8/6/2024,2502,Suspension Kit,2,266.95,533.9
PO02152,8/26/2024,2502,Air Filter,4,19.56,78.24
PO02153,8/26/2024,2502,EGR Valve,2,179.5,359
PO02154,8/6/2024,2503,Suspension Kit,4,380.98,1523.92
PO02155,8/6/2024,2503,EGR Valve,3,194.89,584.67
PO02156,8/18/2024,2503,Tire,3,433.05,1299.15
PO02157,8/20/2024,2503,Fuse,3,3.72,11.16
PO02158,8/20/2024,2503,Oil Filter,3,14.53,43.59
PO02159,8/2/2024,2503,Brake Pads,3,77.95,233.85
PO02160,8/2/2024,2503,Oil Filter,1,7.78,7.78
PO02161,8/5/2024,2503,Headlight,2,68.12,136.24
PO02162,8/3/2024,2503,Belt,3,31.07,93.21
PO02163,8/8/2024,2503,Fuel Filter,2,21.68,43.36
PO02164,8/17/2024,2503,Tire,3,449.05,1347.15
PO02165,8/17/2024,2503,Suspension Kit,4,380.7,1522.8
PO02166,8/17/2024,2503,Headlight,1,55.51,55.51
PO02167,8/22/2024,2504,Turbocharger,4,1126.49,4505.96
PO02168,8/22/2024,2504,Tire,1,442.47,442.47
PO02169,8/22/2024,2504,Fuel Filter,1,29.79,29.79
PO02170,8/2/2024,2504,Headlight,1,83.69,83.69
PO02171,8/18/2024,2504,Belt,3,39.38,118.14
PO02172,8/20/2024,2504,Belt,3,48.65,145.95
PO02173,8/20/2024,2504,Transmission Fluid,3,30.38,91.14
PO02174,8/20/2024,2504,Oil Filter,1,11.68,11.68
PO02175,8/9/2024,2504,Coolant,1,47.41,47.41
PO02176,8/6/2024,2504,Air Hose,1,25.14,25.14
PO02177,8/19/2024,2504,Headlight,1,66.3,66.3
PO02178,8/19/2024,2504,Oil Filter,2,8.42,16.84
PO02179,8/7/2024,2505,Coolant,2,43.92,87.84
PO02180,8/9/2024,2505,Air Filter,1,15.71,15.71
PO02181,8/9/2024,2505,Brake Pads,3,80.75,242.25
PO02182,8/9/2024,2505,Engine Oil,4,44.62,178.48
PO02183,8/22/2024,2505,Suspension Kit,1,360.9,360.9
PO02184,8/22/2024,2505,Transmission Fluid,2,47.23,94.46
PO02185,8/22/2024,2505,Brake Pads,1,89.87,89.87
PO02186,8/22/2024,2505,Turbocharger,1,959.29,959.29
PO02187,8/23/2024,2505,Belt,4,37.96,151.84
PO02188,8/23/2024,2505,Air Hose,1,24.49,24.49
PO02189,8/3/2024,2505,Air Filter,2,13.17,26.34
PO02190,8/26/2024,2506,Oil Filter,2,12.05,24.1
PO02191,8/19/2024,2506,Engine Oil,4,77.3,309.2
PO02192,8/19/2024,2506,Fuse,2,8.53,17.06
PO02193,8/22/2024,2506,Air Filter,1,14.41,14.41
PO02194,8/22/2024,2506,EGR Valve,4,273.06,1092.24
PO02195,8/14/2024,2506,Air Hose,3,26,78
PO02196,8/14/2024,2506,Tire,4,319.39,1277.56
PO02197,8/15/2024,2506,Coolant,3,43.42,130.26
PO02198,8/13/2024,2506,Fuel Filter,4,14.25,57
PO02199,8/13/2024,2506,Air Filter,3,15.16,45.48
PO02200,8/13/2024,2506,Tire,1,503.68,503.68
PO02201,8/26/2024,2506,Air Filter,3,22.04,66.12
PO02202,8/26/2024,2506,Suspension Kit,4,246,984
PO02203,8/21/2024,2506,Fuel Filter,3,27.38,82.14
PO02204,8/21/2024,2506,Suspension Kit,3,315.15,945.45
PO02205,8/21/2024,2506,Coolant,2,20.93,41.86
PO02206,8/13/2024,2506,Oil Filter,2,7.56,15.12
PO02207,8/8/2024,2507,Oil Filter,4,10.13,40.52
PO02208,8/8/2024,2507,Engine Oil,4,78.56,314.24
PO02209,8/8/2024,2507,Headlight,2,74.79,149.58
PO02210,8/27/2024,2507,Turbocharger,1,946.9,946.9
PO02211,8/27/2024,2507,Tire,1,372.29,372.29
PO02212,8/1/2024,2507,EGR Valve,3,243.12,729.36
PO02213,8/1/2024,2507,Transmission Fluid,2,51.1,102.2
PO02214,8/23/2024,2507,Transmission Fluid,4,28.99,115.96
